epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,344.919,0.86458,0.76864,0.84485,0.87662,0.92749,0.91435,0.70508,0.84368,0.65987,0.89151,0.0007063,0.0007063,0.0007063
91,348.584,0.85959,0.70986,0.87008,0.86884,0.94628,0.91564,0.72113,0.79111,0.63258,0.88527,0.000703,0.000703,0.000703
92,352.485,0.90316,0.71437,0.90634,0.86884,0.94628,0.91564,0.72113,0.79111,0.63258,0.88527,0.0006997,0.0006997,0.0006997
93,356.417,0.86141,0.78428,0.84226,0.87705,0.93596,0.91932,0.6957,0.94156,0.64883,0.90313,0.0006964,0.0006964,0.0006964
94,359.987,0.97711,0.79583,0.90202,0.87705,0.93596,0.91932,0.6957,0.94156,0.64883,0.90313,0.0006931,0.0006931,0.0006931
95,363.616,0.96085,0.71007,0.86781,0.90661,0.92365,0.92011,0.70367,0.86009,0.63809,0.89375,0.0006898,0.0006898,0.0006898
96,367.129,0.89207,0.71386,0.8901,0.90661,0.92365,0.92011,0.70367,0.86009,0.63809,0.89375,0.0006865,0.0006865,0.0006865
97,370.791,0.897,0.72025,0.91903,0.87827,0.94581,0.92082,0.71914,0.79242,0.59913,0.87893,0.0006832,0.0006832,0.0006832
98,374.402,0.82664,0.78861,0.87555,0.87827,0.94581,0.92082,0.71914,0.79242,0.59913,0.87893,0.0006799,0.0006799,0.0006799
99,378.019,0.79946,0.68489,0.87414,0.87827,0.94581,0.92082,0.71914,0.79242,0.59913,0.87893,0.0006766,0.0006766,0.0006766
100,381.673,0.89132,0.72061,0.89156,0.88473,0.91872,0.91426,0.70994,0.90583,0.67629,0.89616,0.0006733,0.0006733,0.0006733
101,385.294,0.9064,0.72189,0.87567,0.88473,0.91872,0.91426,0.70994,0.90583,0.67629,0.89616,0.00067,0.00067,0.00067
102,388.948,0.89783,0.71513,0.88556,0.88643,0.89409,0.90023,0.71609,0.85305,0.73089,0.88749,0.0006667,0.0006667,0.0006667
103,392.601,0.85303,0.69364,0.89352,0.88643,0.89409,0.90023,0.71609,0.85305,0.73089,0.88749,0.0006634,0.0006634,0.0006634
104,396.263,0.94416,0.84762,0.927,0.90013,0.90148,0.91331,0.7242,0.77217,0.64567,0.87729,0.0006601,0.0006601,0.0006601
105,400.177,0.91391,0.64363,0.86836,0.90013,0.90148,0.91331,0.7242,0.77217,0.64567,0.87729,0.0006568,0.0006568,0.0006568
106,403.972,0.89998,0.69121,0.89466,0.88555,0.92611,0.91857,0.73447,0.78317,0.61586,0.87272,0.0006535,0.0006535,0.0006535
107,407.694,0.89514,0.70472,0.88981,0.88555,0.92611,0.91857,0.73447,0.78317,0.61586,0.87272,0.0006502,0.0006502,0.0006502
108,411.481,0.83857,0.64177,0.90017,0.88839,0.92142,0.92146,0.7251,0.80693,0.59442,0.87061,0.0006469,0.0006469,0.0006469
109,415.101,0.87279,0.66597,0.8864,0.88839,0.92142,0.92146,0.7251,0.80693,0.59442,0.87061,0.0006436,0.0006436,0.0006436
110,418.634,0.8059,0.64647,0.87811,0.88839,0.92142,0.92146,0.7251,0.80693,0.59442,0.87061,0.0006403,0.0006403,0.0006403
111,422.289,0.80159,0.67979,0.89581,0.88289,0.93842,0.9266,0.73466,0.78616,0.57987,0.86859,0.000637,0.000637,0.000637
112,426.197,0.84421,0.63862,0.85509,0.88289,0.93842,0.9266,0.73466,0.78616,0.57987,0.86859,0.0006337,0.0006337,0.0006337
113,430.191,0.80656,0.63618,0.86476,0.88569,0.95417,0.93277,0.73868,0.72854,0.56446,0.8627,0.0006304,0.0006304,0.0006304
114,434.176,0.81739,0.61862,0.86123,0.88569,0.95417,0.93277,0.73868,0.72854,0.56446,0.8627,0.0006271,0.0006271,0.0006271
115,438.166,0.80554,0.60956,0.87957,0.88114,0.95074,0.93667,0.74521,0.75805,0.55434,0.8634,0.0006238,0.0006238,0.0006238
116,442.075,0.81655,0.61623,0.85054,0.88114,0.95074,0.93667,0.74521,0.75805,0.55434,0.8634,0.0006205,0.0006205,0.0006205
117,445.995,0.84354,0.61467,0.8743,0.88247,0.93103,0.92152,0.73268,0.75932,0.58787,0.86289,0.0006172,0.0006172,0.0006172
118,449.582,0.83417,0.66652,0.85988,0.88247,0.93103,0.92152,0.73268,0.75932,0.58787,0.86289,0.0006139,0.0006139,0.0006139
119,453.188,0.78831,0.68588,0.82501,0.88247,0.93103,0.92152,0.73268,0.75932,0.58787,0.86289,0.0006106,0.0006106,0.0006106
120,456.843,0.79921,0.62003,0.86363,0.90891,0.92857,0.923,0.73262,0.73108,0.59807,0.8624,0.0006073,0.0006073,0.0006073
121,460.474,0.78539,0.60897,0.86398,0.90891,0.92857,0.923,0.73262,0.73108,0.59807,0.8624,0.000604,0.000604,0.000604
122,464.171,0.81354,0.61015,0.85729,0.9031,0.94581,0.93434,0.7503,0.71562,0.55359,0.85824,0.0006007,0.0006007,0.0006007
123,468.015,0.78943,0.63897,0.88131,0.9031,0.94581,0.93434,0.7503,0.71562,0.55359,0.85824,0.0005974,0.0005974,0.0005974
124,471.852,0.79125,0.6094,0.86399,0.91648,0.93842,0.94435,0.75825,0.75215,0.55009,0.86207,0.0005941,0.0005941,0.0005941
125,475.579,0.75328,0.55164,0.85994,0.91648,0.93842,0.94435,0.75825,0.75215,0.55009,0.86207,0.0005908,0.0005908,0.0005908
126,479.494,0.76756,0.6007,0.84971,0.92325,0.92857,0.94264,0.76455,0.70712,0.53693,0.85534,0.0005875,0.0005875,0.0005875
127,483.445,0.71375,0.88458,0.81398,0.92325,0.92857,0.94264,0.76455,0.70712,0.53693,0.85534,0.0005842,0.0005842,0.0005842
128,487.42,0.76559,0.57797,0.84658,0.91448,0.92611,0.93663,0.76561,0.68931,0.57024,0.85495,0.0005809,0.0005809,0.0005809
129,491.371,0.70092,0.56266,0.83838,0.91448,0.92611,0.93663,0.76561,0.68931,0.57024,0.85495,0.0005776,0.0005776,0.0005776
130,495.313,0.74839,0.66477,0.84098,0.91448,0.92611,0.93663,0.76561,0.68931,0.57024,0.85495,0.0005743,0.0005743,0.0005743
131,499.302,0.73189,0.65083,0.84974,0.91956,0.9292,0.93756,0.75499,0.71111,0.54756,0.85551,0.000571,0.000571,0.000571
132,502.941,0.75212,0.57365,0.84858,0.91956,0.9292,0.93756,0.75499,0.71111,0.54756,0.85551,0.0005677,0.0005677,0.0005677
133,506.611,0.72479,0.59467,0.84651,0.90729,0.94007,0.93829,0.76637,0.71504,0.51982,0.85405,0.0005644,0.0005644,0.0005644
