epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
93,368.045,1.03506,0.98868,0.87778,0.85722,0.92763,0.94784,0.70764,1.02386,0.73045,0.94089,0.0006964,0.0006964,0.0006964
94,371.807,0.99266,0.93752,0.90702,0.85722,0.92763,0.94784,0.70764,1.02386,0.73045,0.94089,0.0006931,0.0006931,0.0006931
95,375.609,1.07507,0.94649,0.88225,0.83235,0.94079,0.94969,0.71449,0.9613,0.78097,0.9351,0.0006898,0.0006898,0.0006898
96,379.432,1.02841,0.98807,0.92273,0.83235,0.94079,0.94969,0.71449,0.9613,0.78097,0.9351,0.0006865,0.0006865,0.0006865
97,383.221,0.98581,1.06711,0.90885,0.81631,0.93561,0.93796,0.67589,0.99729,0.82391,0.94086,0.0006832,0.0006832,0.0006832
98,386.96,0.96238,0.85811,0.89116,0.81631,0.93561,0.93796,0.67589,0.99729,0.82391,0.94086,0.0006799,0.0006799,0.0006799
99,390.685,1.04915,0.80293,0.94263,0.81631,0.93561,0.93796,0.67589,0.99729,0.82391,0.94086,0.0006766,0.0006766,0.0006766
100,394.454,0.92317,0.92283,0.88197,0.86683,0.89933,0.92525,0.71424,0.9131,0.72792,0.92158,0.0006733,0.0006733,0.0006733
101,398.195,0.91917,0.86541,0.86219,0.86683,0.89933,0.92525,0.71424,0.9131,0.72792,0.92158,0.00067,0.00067,0.00067
102,402.013,0.9746,0.77578,0.88989,0.87847,0.83553,0.9041,0.69298,0.99555,0.95022,0.93643,0.0006667,0.0006667,0.0006667
103,405.76,1.00106,0.79479,0.92238,0.87847,0.83553,0.9041,0.69298,0.99555,0.95022,0.93643,0.0006634,0.0006634,0.0006634
104,409.514,0.9835,0.75316,0.86724,0.88303,0.79466,0.89162,0.67396,1.04293,1.2401,0.94727,0.0006601,0.0006601,0.0006601
105,413.258,1.07023,0.80376,0.90917,0.88303,0.79466,0.89162,0.67396,1.04293,1.2401,0.94727,0.0006568,0.0006568,0.0006568
106,417.022,1.01018,0.80046,0.90721,0.85716,0.91447,0.91467,0.71554,0.87699,0.69441,0.91413,0.0006535,0.0006535,0.0006535
107,420.776,0.98862,0.72912,0.90368,0.85716,0.91447,0.91467,0.71554,0.87699,0.69441,0.91413,0.0006502,0.0006502,0.0006502
108,424.562,0.9074,0.76537,0.88984,0.8267,0.94149,0.91251,0.71747,0.87785,0.67539,0.91439,0.0006469,0.0006469,0.0006469
109,428.342,0.97321,0.7323,0.91483,0.8267,0.94149,0.91251,0.71747,0.87785,0.67539,0.91439,0.0006436,0.0006436,0.0006436
110,432.103,0.86103,0.73007,0.89035,0.8267,0.94149,0.91251,0.71747,0.87785,0.67539,0.91439,0.0006403,0.0006403,0.0006403
111,435.896,0.9355,0.78549,0.93614,0.79368,0.93638,0.91218,0.69532,0.97214,0.78771,0.94008,0.000637,0.000637,0.000637
112,439.632,0.98522,0.75359,0.89459,0.79368,0.93638,0.91218,0.69532,0.97214,0.78771,0.94008,0.0006337,0.0006337,0.0006337
